row_type,sources,phase_rows,phase_local_quality,inherited_window_quality,window_to_phase_transitions,phase_profile,asset_profile,quality_matches_window,quality_differs_from_window,count,share,source_report,asset,window_start,family,phase,family_reading,dominant_role,rekopplung,strain,afterimage,temporal,null_count,null_kinds,null_share,null_rekopplung,null_strain,null_afterimage,null_temporal,share_edge,rekopplung_edge,strain_edge,afterimage_edge,temporal_edge
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,22,0.006602641056422569,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_06er,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7673759545454545,0.13658877272727274,0.5422955454545455,0.783282409090909,2,null_random;null_shuffle,0.00900360144057623,0.7733295333333333,0.13747485714285715,0.6090078999999999,0.8172259333333333,-0.00240096,-0.005953579,-0.000886084,-0.066712355,-0.033943524
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,13,0.003902731912338637,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_06er,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7726207692307692,0.14471138461538463,0.8350611538461539,0.9244379230769231,2,null_random;null_shuffle,0.012008405884118884,0.7771639523809524,0.144824025,0.8635601904761905,0.939543825,-0.008105674,-0.004543183,-0.00011264,-0.028499037,-0.015105902
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,55,0.016511558090663465,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_06er,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7759764909090909,0.14295363636363637,0.8599098545454545,0.9425918181818183,2,null_random;null_shuffle,0.019213449414590213,0.777299921875,0.143503703125,0.8994763181818182,0.9521174545454546,-0.002701891,-0.001323431,-0.000550067,-0.039566464,-0.009525636
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,34,0.01020408163265306,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_19pg,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.735014205882353,0.17506085294117646,0.637405,0.8304224117647059,2,null_random;null_shuffle,0.012304921968787515,0.738536,0.17458444444444446,0.6779766829268292,0.8467749512195122,-0.00210084,-0.003521794,0.000476408,-0.040571683,-0.016352539
phase_local_detail,,,phase_nachhallnah_ohne_kern,offen_gemischt,,,,False,,36,0.010807565295706995,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_19pg,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7392896388888889,0.1830456111111111,0.8828898055555556,0.9477604444444445,2,null_random;null_shuffle,0.017111978384869407,0.7434413333333333,0.1834082105263158,0.8786911333333334,0.9456960526315789,-0.006304413,-0.004151694,-0.000362599,0.004198672,0.002064392
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,16,0.004803362353647553,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_19pg,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.73985325,0.184171,0.9193230625,0.9615054375000001,2,null_random;null_shuffle,0.009606724707295107,0.74451815,0.1817109,0.9183600625,0.9615795625,-0.004803362,-0.0046649,0.0024601,0.000963,-7.4125e-05
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,29,0.008703481392557022,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_0nlj,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7733015172413794,0.1314723103448276,0.5964958275862069,0.8135311724137931,2,null_random;null_shuffle,0.012004801920768308,0.773588696969697,0.13544139393939394,0.663556875,0.84465255,-0.003301321,-0.00028718,-0.003969084,-0.067061047,-0.031121378
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,29,0.00870609426598619,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_0nlj,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7768647931034482,0.14147041379310346,0.8748848620689655,0.9418253793103448,2,null_random;null_shuffle,0.011107775442809968,0.7813374827586207,0.13985013793103446,0.886987135135135,0.9488768648648648,-0.002401681,-0.00447269,0.001620276,-0.012102273,-0.007051486
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,25,0.007505253677574302,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_0nlj,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7764854800000001,0.14447556,0.9162703600000001,0.9591982400000001,2,null_random;null_shuffle,0.007805463824677274,0.7803822272727273,0.14440680769230768,0.9236568461538461,0.9637448076923077,-0.00030021,-0.003896747,6.8752e-05,-0.007386486,-0.004546568
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,24,0.007202881152460984,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_04uf,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7276633333333334,0.18135725,0.536932,0.7861069166666667,2,null_random;null_shuffle,0.008703481392557022,0.73314188,0.17912416,0.6226151379310344,0.8161065172413793,-0.0015006,-0.005478547,0.00223309,-0.085683138,-0.029999601
phase_local_detail,,,phase_nachhallnah_ohne_kern,offen_gemischt,,,,False,,34,0.01020714500150105,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_04uf,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7347289705882353,0.19182717647058822,0.8825134705882354,0.9403157058823529,2,null_random;null_shuffle,0.011407985589912939,0.7378205,0.18853343333333333,0.8693049999999999,0.9391304210526317,-0.001200841,-0.003091529,0.003293743,0.013208471,0.001185285
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,23,0.006904833383368358,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_04uf,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.733065347826087,0.19464621739130433,0.9032218695652174,0.9524065652173913,2,null_random;null_shuffle,0.012308616031221855,0.7388202439024391,0.18852443902439026,0.926053888888889,0.9569561111111111,-0.005403783,-0.005754896,0.006121778,-0.022832019,-0.004549546
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,36,0.010804321728691477,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1jc2,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7729393611111112,0.12998508333333333,0.6501235,0.8365414444444444,2,null_random;null_shuffle,0.008703481392557022,0.7736724827586208,0.13026634615384616,0.617270448275862,0.8165293448275862,0.00210084,-0.000733122,-0.000281263,0.032853052,0.0200121
phase_local_detail,,,phase_nachhallnah_ohne_kern,offen_gemischt,,,,False,,28,0.008405884118883218,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1jc2,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7767743214285714,0.13831,0.8801307857142857,0.9452100714285715,2,null_random;null_shuffle,0.01441008706094266,0.777800448275862,0.13729179310344827,0.8732735862068965,0.9410270689655171,-0.006004203,-0.001026127,0.001018207,0.0068572,0.004183002
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,15,0.004503152206544582,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1jc2,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7761961333333333,0.13978613333333334,0.9046834666666667,0.9550816666666667,2,null_random;null_shuffle,0.009306514560192134,0.7786944117647059,0.13933070967741934,0.9142979411764706,0.9577693548387097,-0.004803362,-0.002498278,0.000455424,-0.009614475,-0.002687688
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,24,0.007202881152460984,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1u5i,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7563782083333334,0.144360125,0.55811425,0.7929670416666666,2,null_random;null_shuffle,0.008103241296518607,0.7598001481481481,0.14450237037037036,0.567157888888889,0.8034497407407407,-0.00090036,-0.00342194,-0.000142245,-0.009043639,-0.010482699
phase_local_detail,,,phase_nachhallnah_ohne_kern,offen_gemischt,,,,False,,21,0.006304413089162414,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1u5i,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7614855714285714,0.15393080952380953,0.8793869523809524,0.9407537142857143,2,null_random;null_shuffle,0.008105673971780246,0.7605660909090909,0.15427872727272726,0.8793697037037037,0.9395783181818181,-0.001801261,0.000919481,-0.000347918,1.7249e-05,0.001175396
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,32,0.009606724707295107,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1u5i,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.76153525,0.15470775,0.89012446875,0.95200125,2,null_random;null_shuffle,0.00870609426598619,0.7643996896551725,0.15337293103448277,0.9141081052631579,0.9564285789473683,0.00090063,-0.00286444,0.001334819,-0.023983637,-0.004427329
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,21,0.0063025210084033615,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_09bn,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7642433333333333,0.14035238095238095,0.5402810952380952,0.7798444761904761,2,null_random;null_shuffle,0.01290516206482593,0.7644697209302325,0.1476658787878788,0.674069511627907,0.8490726046511629,-0.006602641,-0.000226388,-0.007313498,-0.133788416,-0.069228128
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,34,0.01020714500150105,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_09bn,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7673908823529412,0.15382338235294116,0.8717042647058824,0.9360859117647058,2,null_random;null_shuffle,0.011407985589912939,0.77228078125,0.1542949375,0.890849552631579,0.9500891052631579,-0.001200841,-0.004889899,-0.000471555,-0.019145288,-0.014003193
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,21,0.006304413089162414,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_09bn,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7678661904761904,0.15555285714285713,0.9116990476190475,0.9573302857142858,2,null_random;null_shuffle,0.01020714500150105,0.7706149411764706,0.15501217647058824,0.90836765625,0.9579641875,-0.003902732,-0.002748751,0.000540681,0.003331391,-0.000633902
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,27,0.008103241296518607,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_169a,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7336676666666667,0.18219314814814816,0.5982147037037037,0.8079517037037037,1,null_shuffle,0.008703481392557022,0.7300063448275862,0.18673610344827585,0.6173993103448275,0.8150072068965517,-0.00060024,0.003661322,-0.004542955,-0.019184607,-0.007055503
phase_local_detail,,,phase_nachhallnah_ohne_kern,offen_gemischt,,,,False,,19,0.005703992794956469,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_169a,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7355925263157894,0.19558105263157896,0.8850883157894737,0.9403418421052632,1,null_shuffle,0.006904833383368358,0.7370826521739131,0.19409452173913042,0.8730862173913043,0.9374235217391305,-0.001200841,-0.001490126,0.001486531,0.012002098,0.00291832
phase_local_detail,,,phase_kernnah,offen_gemischt,,,,False,,29,0.00870609426598619,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_169a,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7355870344827586,0.19562962068965517,0.9149046896551725,0.9557616551724138,1,null_shuffle,0.006904833383368358,0.7317954782608697,0.201151,0.9152613043478262,0.9527876956521739,0.001801261,0.003791556,-0.005521379,-0.000356615,0.00297396
phase_local_detail,,,phase_kernnah,offen_gemischt,,,,False,,30,0.00900360144057623,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_07uk,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7623898,0.1503687,0.6176178666666666,0.8154162333333334,1,null_shuffle,0.0063025210084033615,0.7544627142857143,0.15246419047619048,0.5461850476190476,0.7763916190476191,0.00270108,0.007927086,-0.00209549,0.071432819,0.039024614
phase_local_detail,,,phase_kernnah,offen_gemischt,,,,False,,26,0.007805463824677274,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_07uk,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7647421923076922,0.1601075,0.8614573461538462,0.9357889615384616,1,null_shuffle,0.00720504353047133,0.7643437916666667,0.16401912500000002,0.8791979166666666,0.934851875,0.00060042,0.000398401,-0.003911625,-0.017740571,0.000937087
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,19,0.005703992794956469,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_07uk,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.763668,0.16522589473684213,0.9116222631578947,0.9505659999999999,1,null_shuffle,0.009306514560192134,0.7688149032258065,0.16075551612903224,0.8992921935483871,0.9507891612903226,-0.003602522,-0.005146903,0.004470379,0.01233007,-0.000223161
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,14,0.004201680672268907,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1r55,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7449267857142857,0.15995714285714285,0.4163212142857143,0.719179857142857,1,null_random,0.006002400960384154,0.7501335499999999,0.15853945,0.4914998,0.7608187,-0.00180072,-0.005206764,0.001417693,-0.075178586,-0.041638843
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,17,0.005103572500750525,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1r55,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7512251764705882,0.169934,0.7970959411764705,0.907347,1,null_random,0.004202942059441609,0.7564467857142857,0.1700137142857143,0.8473364285714285,0.9246743571428572,0.00090063,-0.005221609,-7.9714e-05,-0.050240487,-0.017327357
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,42,0.012608826178324827,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1r55,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7571527857142857,0.16663661904761906,0.8426928333333333,0.9351635952380952,1,null_random,0.01741218853197238,0.7601874137931035,0.16726120689655172,0.8439339137931035,0.9379208103448277,-0.004803362,-0.003034628,-0.000624588,-0.00124108,-0.002757215
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,29,0.008703481392557022,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1492,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7709737241379311,0.13418720689655173,0.5961986551724138,0.8125776551724138,2,null_random;null_shuffle,0.011404561824729893,0.7754670833333334,0.13284845833333334,0.6566458947368421,0.8409296052631579,-0.00270108,-0.004493359,0.001338749,-0.06044724,-0.02835195
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,20,0.006004202942059442,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1492,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.77637765,0.14137170000000002,0.87497585,0.9409473,2,null_random;null_shuffle,0.014109876913839688,0.7789673617021277,0.14210382978723404,0.8739963829787234,0.9472315319148936,-0.008105674,-0.002589712,-0.00073213,0.000979467,-0.006284232
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,23,0.006904833383368358,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_1492,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7749020869565217,0.14481108695652176,0.916618347826087,0.9584299565217391,2,null_random;null_shuffle,0.010807565295706995,0.7799631851851851,0.14403525925925928,0.9130687222222222,0.9625206111111111,-0.003902732,-0.005061098,0.000775828,0.003549626,-0.004090655
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,23,0.006902761104441777,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_17db,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7146858695652173,0.20245239130434783,0.5647268695652174,0.7897316086956522,1,null_shuffle,0.005702280912364946,0.7173133684210526,0.197859,0.5023365263157895,0.7618914210526316,0.00120048,-0.002627499,0.004593391,0.062390343,0.027840188
phase_local_detail,,,phase_nachhallnah_ohne_kern,offen_gemischt,,,,False,,24,0.00720504353047133,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_17db,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.724646625,0.20632554166666664,0.8737231666666667,0.9377464583333334,1,null_shuffle,0.00990693485439808,0.7235611818181819,0.20739066666666667,0.8662531818181819,0.9330469393939393,-0.002701891,0.001085443,-0.001065125,0.007469985,0.004699519
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,22,0.006604623236265386,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_17db,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7264746363636364,0.20651113636363636,0.9015333181818181,0.9502641363636364,1,null_shuffle,0.006904833383368358,0.7237968695652173,0.21075821739130432,0.9129660869565217,0.9560227391304348,-0.00030021,0.002677767,-0.004247081,-0.011432769,-0.005758603
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,23,0.006902761104441777,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_0kx9,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7706229130434782,0.12871273913043477,0.5636647826086957,0.7896506956521739,2,null_random;null_shuffle,0.008703481392557022,0.7739001153846155,0.12912473076923076,0.6130190689655173,0.816314172413793,-0.00180072,-0.003277202,-0.000411992,-0.049354286,-0.026663477
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,20,0.006004202942059442,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_0kx9,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7735159,0.13917474999999999,0.8502295,0.93141145,2,null_random;null_shuffle,0.00720504353047133,0.7776083913043479,0.13978666666666667,0.8937594166666667,0.9446338333333334,-0.001200841,-0.004092491,-0.000611917,-0.043529917,-0.013222383
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,21,0.006304413089162414,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_0kx9,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7753582857142857,0.13957933333333333,0.8931650476190476,0.9479794285714286,2,null_random;null_shuffle,0.007805463824677274,0.77909268,0.14013976,0.9264713461538462,0.9607168076923076,-0.001501051,-0.003734394,-0.000560427,-0.033306299,-0.012737379
phase_local_detail,,,phase_nullnah,offen_gemischt,,,,False,,28,0.008403361344537815,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_05yg,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7204882142857143,0.19232414285714286,0.5988491428571429,0.8074934285714285,1,null_shuffle,0.012304921968787515,0.7242808292682926,0.19250982926829266,0.6625261463414633,0.8422032195121951,-0.003901561,-0.003792615,-0.000185686,-0.063677003,-0.034709791
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,21,0.006304413089162414,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_05yg,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7247989047619048,0.20185157142857144,0.8828252857142858,0.9388034285714285,1,null_shuffle,0.012008405884118884,0.7243415,0.203038675,0.8926150500000001,0.9457823,-0.005703993,0.000457405,-0.001187104,-0.009789764,-0.006978871
phase_local_detail,,,phase_offen_gemischt,offen_gemischt,,,,True,,15,0.004503152206544582,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_05yg,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7258758000000001,0.20236913333333334,0.9064537333333333,0.9499986666666668,1,null_shuffle,0.011107775442809968,0.7251417567567567,0.20669264864864864,0.9096099999999999,0.958801945945946,-0.006604623,0.000734043,-0.004323515,-0.003156267,-0.008803279
phase_local_detail,,,phase_ohne_nullfamilie,offen_gemischt,,,,False,,28,0.008403361344537815,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_12fw,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7261814285714285,0.18386714285714284,0.5906581428571428,0.8064521071428572,0,,0.0,0.0,0.0,0.0,0.0,0.008403361,0.726181429,0.183867143,0.590658143,0.806452107
phase_local_detail,,,phase_ohne_nullfamilie,offen_gemischt,,,,False,,23,0.006904833383368358,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,6000,dio_12fw,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7296662608695652,0.19423247826086956,0.8853561304347827,0.9409480434782608,0,,0.0,0.0,0.0,0.0,0.0,0.006904833,0.729666261,0.194232478,0.88535613,0.940948043
