support_rank,left_node,right_node,scope_count,total_supported_world_pairs,real_real_supported,real_real_all_scopes,real_real_eligible,real_real_rate,real_null_supported,real_null_all_scopes,real_null_eligible,real_null_rate,null_null_supported,null_null_all_scopes,null_null_eligible,null_null_rate,real_rate_advantage,real_2025_supported,real_2025_all_scopes,real_2025_eligible,real_crossyear_supported,real_crossyear_all_scopes,real_crossyear_eligible,real_2024_supported,real_2024_all_scopes,real_2024_eligible
1044,dio_mcm_episode_1otryhf,dio_mcm_episode_1qfzunm,1,3,1,0,2,0.5,2,0,3,0.6666666666666666,0,0,0,0.0,-0.16666666666666663,0,0,0,1,0,2,0,0,0
1045,dio_mcm_episode_1qpd84c,dio_mcm_episode_1x3r1y4,1,3,0,0,0,0.0,1,0,8,0.125,2,0,12,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1046,dio_mcm_episode_1e3smq7,dio_mcm_episode_1ny5ha7,1,3,0,0,5,0.0,1,0,19,0.05263157894736842,2,0,12,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,3,0,0,2
1047,dio_mcm_episode_14o2zn6,dio_mcm_episode_1qpd84c,1,3,0,0,0,0.0,1,0,8,0.125,2,0,12,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1048,dio_mcm_episode_0t4969n,dio_mcm_episode_1vty8kh,1,3,0,0,0,0.0,3,0,18,0.16666666666666666,0,0,10,0.0,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1049,dio_mcm_episode_0ptj9cs,dio_mcm_episode_1wjjpaf,1,3,0,0,0,0.0,1,0,6,0.16666666666666666,2,0,21,0.09523809523809523,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1050,dio_mcm_episode_0b4v1an,dio_mcm_episode_0lgktm5,1,3,0,0,3,0.0,2,0,12,0.16666666666666666,1,0,8,0.125,-0.16666666666666666,0,0,0,0,0,3,0,0,0
1051,dio_mcm_episode_02moxon,dio_mcm_episode_0ff8lrz,1,3,0,0,0,0.0,1,0,6,0.16666666666666666,2,0,12,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1052,dio_mcm_episode_02cpbzo,dio_mcm_episode_1u81eqa,1,3,0,0,0,0.0,0,0,9,0.0,3,0,17,0.17647058823529413,-0.17647058823529413,0,0,0,0,0,0,0,0,0
1053,dio_mcm_episode_0fuuq8k,dio_mcm_episode_1f1nrkg,1,3,0,0,0,0.0,1,0,12,0.08333333333333333,2,0,11,0.18181818181818182,-0.18181818181818182,0,0,0,0,0,0,0,0,0
1054,dio_mcm_episode_14jcwih,dio_mcm_episode_1w9k3lg,1,3,0,0,0,0.0,1,0,8,0.125,2,0,10,0.2,-0.2,0,0,0,0,0,0,0,0,0
1055,dio_mcm_episode_0ob26z1,dio_mcm_episode_15a14p0,1,3,0,0,8,0.0,0,0,22,0.0,3,0,14,0.21428571428571427,-0.21428571428571427,0,0,7,0,0,1,0,0,0
1056,dio_mcm_episode_0q4hk03,dio_mcm_episode_0t4969n,1,3,0,0,0,0.0,2,0,9,0.2222222222222222,1,0,5,0.2,-0.2222222222222222,0,0,0,0,0,0,0,0,0
1057,dio_mcm_episode_0ezwt7z,dio_mcm_episode_0t4969n,1,3,0,0,0,0.0,2,0,9,0.2222222222222222,1,0,5,0.2,-0.2222222222222222,0,0,0,0,0,0,0,0,0
1058,dio_mcm_episode_1dtt118,dio_mcm_episode_1vpfj3r,1,3,0,0,0,0.0,1,0,5,0.2,2,0,8,0.25,-0.25,0,0,0,0,0,0,0,0,0
1059,dio_mcm_episode_0ff8lrz,dio_mcm_episode_0hwyq0s,1,3,0,0,0,0.0,0,0,6,0.0,3,0,12,0.25,-0.25,0,0,0,0,0,0,0,0,0
1060,dio_mcm_episode_0gslldm,dio_mcm_episode_17u1915,1,3,0,0,5,0.0,3,0,11,0.2727272727272727,0,0,0,0.0,-0.2727272727272727,0,0,1,0,0,4,0,0,0
1061,dio_mcm_episode_1dtt118,dio_mcm_episode_1ugezq6,1,3,0,0,0,0.0,1,0,6,0.16666666666666666,2,0,7,0.2857142857142857,-0.2857142857142857,0,0,0,0,0,0,0,0,0
1062,dio_mcm_episode_0t4969n,dio_mcm_episode_0vcr3lw,1,3,1,0,9,0.1111111111111111,2,0,5,0.4,0,0,0,0.0,-0.2888888888888889,0,0,0,1,0,6,0,0,3
1063,dio_mcm_episode_0qxnz4m,dio_mcm_episode_1x6pis8,1,3,0,0,0,0.0,2,0,6,0.3333333333333333,1,0,6,0.16666666666666666,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1064,dio_mcm_episode_0mx1107,dio_mcm_episode_0ob26z1,1,3,0,0,4,0.0,3,0,9,0.3333333333333333,0,0,5,0.0,-0.3333333333333333,0,0,4,0,0,0,0,0,0
1065,dio_mcm_episode_04asuuf,dio_mcm_episode_14o2zn6,1,3,0,0,0,0.0,2,0,6,0.3333333333333333,1,0,15,0.06666666666666667,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1066,dio_mcm_episode_0hdhhqh,dio_mcm_episode_19nvu4o,1,3,0,0,0,0.0,3,0,8,0.375,0,0,0,0.0,-0.375,0,0,0,0,0,0,0,0,0
1067,dio_mcm_episode_0t4969n,dio_mcm_episode_1ubfji8,1,3,0,0,0,0.0,1,0,9,0.1111111111111111,2,0,5,0.4,-0.4,0,0,0,0,0,0,0,0,0
1068,dio_mcm_episode_0bpgwtp,dio_mcm_episode_0t4969n,1,3,0,0,0,0.0,1,0,9,0.1111111111111111,2,0,5,0.4,-0.4,0,0,0,0,0,0,0,0,0
1069,dio_mcm_episode_05upp98,dio_mcm_episode_0t4969n,1,3,0,0,0,0.0,1,0,9,0.1111111111111111,2,0,5,0.4,-0.4,0,0,0,0,0,0,0,0,0
1070,dio_mcm_episode_1ny5ha7,dio_mcm_episode_1x6pis8,1,3,0,0,0,0.0,1,0,5,0.2,2,0,4,0.5,-0.5,0,0,0,0,0,0,0,0,0
1071,dio_mcm_episode_0bsaqu1,dio_mcm_episode_1jq4txk,1,3,0,0,0,0.0,0,0,0,0.0,3,0,6,0.5,-0.5,0,0,0,0,0,0,0,0,0
1072,dio_mcm_episode_09etg5e,dio_mcm_episode_0t109kz,1,3,0,0,0,0.0,1,0,2,0.5,2,0,4,0.5,-0.5,0,0,0,0,0,0,0,0,0
1073,dio_mcm_episode_0t109kz,dio_mcm_episode_0tkt5yz,1,3,0,0,0,0.0,3,0,5,0.6,0,0,0,0.0,-0.6,0,0,0,0,0,0,0,0,0
1074,dio_mcm_episode_0lt7g1q,dio_mcm_episode_0tkt5yz,1,3,0,0,0,0.0,3,0,5,0.6,0,0,0,0.0,-0.6,0,0,0,0,0,0,0,0,0
1075,dio_mcm_episode_0uie72q,dio_mcm_episode_1qfzunm,1,3,0,0,0,0.0,1,0,2,0.5,2,0,3,0.6666666666666666,-0.6666666666666666,0,0,0,0,0,0,0,0,0
1076,dio_mcm_episode_0t109kz,dio_mcm_episode_1vjymvi,1,3,0,0,0,0.0,1,0,1,1.0,2,0,2,1.0,-1.0,0,0,0,0,0,0,0,0,0
1077,dio_mcm_episode_0q3iv1r,dio_mcm_episode_0rrms7j,1,3,0,0,0,0.0,2,0,3,0.6666666666666666,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1078,dio_mcm_episode_0lyvlac,dio_mcm_episode_1vjymvi,1,3,0,0,0,0.0,1,0,1,1.0,2,0,2,1.0,-1.0,0,0,0,0,0,0,0,0,0
1079,dio_mcm_episode_0jx9fyz,dio_mcm_episode_1ubfji8,1,3,0,0,0,0.0,0,0,1,0.0,3,0,3,1.0,-1.0,0,0,0,0,0,0,0,0,0
1080,dio_mcm_episode_0i72w4b,dio_mcm_episode_1vjymvi,1,3,0,0,1,0.0,1,0,3,0.3333333333333333,2,0,2,1.0,-1.0,0,0,0,0,0,1,0,0,0
1081,dio_mcm_episode_0333eoh,dio_mcm_episode_0w3jrws,1,3,0,0,0,0.0,2,0,2,1.0,1,0,2,0.5,-1.0,0,0,0,0,0,0,0,0,0
1082,dio_mcm_episode_0lje5cp,dio_mcm_episode_0tusrny,3,2,2,1,2,1.0,0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,2,1,2,0,0,0
1083,dio_mcm_episode_06mzyi2,dio_mcm_episode_0lgktm5,3,2,1,0,1,1.0,1,0,2,0.5,0,0,1,0.0,0.5,1,0,1,0,0,0,0,0,0
1084,dio_mcm_episode_0sjyas0,dio_mcm_episode_1vjymvi,3,2,1,0,2,0.5,1,0,4,0.25,0,0,0,0.0,0.25,1,0,2,0,0,0,0,0,0
1085,dio_mcm_episode_06fse02,dio_mcm_episode_0fa830n,3,2,1,0,3,0.3333333333333333,1,0,5,0.2,0,0,2,0.0,0.1333333333333333,0,0,0,0,0,2,1,0,1
1086,dio_mcm_episode_16y1wct,dio_mcm_episode_177ycjt,3,2,1,1,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0
1087,dio_mcm_episode_0lcbs8p,dio_mcm_episode_0lgktm5,3,2,1,0,1,1.0,1,1,1,1.0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0
1088,dio_mcm_episode_0i72w4b,dio_mcm_episode_0v4y2fb,3,2,1,1,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,0,0,0,1,1,1,0,0,0
1089,dio_mcm_episode_0fa830n,dio_mcm_episode_0lcbs8p,3,2,1,1,1,1.0,1,1,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,1,1
1090,dio_mcm_episode_06mzyi2,dio_mcm_episode_1pxk29d,3,2,1,0,1,1.0,1,1,1,1.0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0
1091,dio_mcm_episode_14wgkn2,dio_mcm_episode_15a14p0,3,2,0,0,7,0.0,0,0,62,0.0,2,1,84,0.023809523809523808,-0.023809523809523808,0,0,6,0,0,1,0,0,0
1092,dio_mcm_episode_0hv1uu1,dio_mcm_episode_1tvdhgs,3,2,0,0,0,0.0,1,0,19,0.05263157894736842,1,0,37,0.02702702702702703,-0.05263157894736842,0,0,0,0,0,0,0,0,0
1093,dio_mcm_episode_06mzyi2,dio_mcm_episode_0gslldm,3,2,0,0,5,0.0,1,0,16,0.0625,1,1,11,0.09090909090909091,-0.09090909090909091,0,0,1,0,0,4,0,0,0
1094,dio_mcm_episode_0hx21nm,dio_mcm_episode_0vklbgh,3,2,0,0,0,0.0,0,0,3,0.0,2,1,16,0.125,-0.125,0,0,0,0,0,0,0,0,0
1095,dio_mcm_episode_05dxhcl,dio_mcm_episode_0hx21nm,3,2,0,0,0,0.0,0,0,11,0.0,2,1,15,0.13333333333333333,-0.13333333333333333,0,0,0,0,0,0,0,0,0
1096,dio_mcm_episode_1ny5ha7,dio_mcm_episode_1qfzunm,3,2,0,0,9,0.0,0,0,22,0.0,2,1,11,0.18181818181818182,-0.18181818181818182,0,0,0,0,0,6,0,0,3
1097,dio_mcm_episode_0bd9lsr,dio_mcm_episode_0gslldm,3,2,0,0,0,0.0,1,0,5,0.2,1,1,11,0.09090909090909091,-0.2,0,0,0,0,0,0,0,0,0
1098,dio_mcm_episode_0t4969n,dio_mcm_episode_1n87ekd,3,2,0,0,0,0.0,2,1,9,0.2222222222222222,0,0,5,0.0,-0.2222222222222222,0,0,0,0,0,0,0,0,0
1099,dio_mcm_episode_14wgkn2,dio_mcm_episode_1x3r1y4,3,2,0,0,0,0.0,0,0,1,0.0,2,1,6,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1100,dio_mcm_episode_149dati,dio_mcm_episode_14wgkn2,3,2,0,0,1,0.0,2,1,6,0.3333333333333333,0,0,0,0.0,-0.3333333333333333,0,0,1,0,0,0,0,0,0
1101,dio_mcm_episode_0q3iv1r,dio_mcm_episode_1ny5ha7,3,2,0,0,0,0.0,1,0,5,0.2,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1102,dio_mcm_episode_0hdhhqh,dio_mcm_episode_0yce7uo,3,2,0,0,0,0.0,2,0,4,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1103,dio_mcm_episode_0fu1xau,dio_mcm_episode_1n87ekd,3,2,0,0,0,0.0,1,0,2,0.5,1,1,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1104,dio_mcm_episode_1vty8kh,dio_mcm_episode_1xf3yvv,3,2,0,0,0,0.0,0,0,0,0.0,2,1,2,1.0,-1.0,0,0,0,0,0,0,0,0,0
1105,dio_mcm_episode_1lufp3g,dio_mcm_episode_1vty8kh,3,2,0,0,0,0.0,0,0,0,0.0,2,1,2,1.0,-1.0,0,0,0,0,0,0,0,0,0
1106,dio_mcm_episode_1flwfgb,dio_mcm_episode_1n87ekd,3,2,0,0,0,0.0,1,0,1,1.0,1,1,2,0.5,-1.0,0,0,0,0,0,0,0,0,0
1107,dio_mcm_episode_0lj7ucr,dio_mcm_episode_0tusrny,3,2,0,0,0,0.0,2,1,2,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1108,dio_mcm_episode_0lgktm5,dio_mcm_episode_0uie72q,3,2,0,0,0,0.0,1,0,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1109,dio_mcm_episode_0lgktm5,dio_mcm_episode_0ueya1u,3,2,0,0,0,0.0,1,0,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1110,dio_mcm_episode_0lgktm5,dio_mcm_episode_0t109kz,3,2,0,0,0,0.0,1,1,1,1.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1111,dio_mcm_episode_0jjnvvv,dio_mcm_episode_0lgktm5,3,2,0,0,0,0.0,1,1,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1112,dio_mcm_episode_0i72w4b,dio_mcm_episode_0o8aklj,3,2,0,0,0,0.0,1,1,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1113,dio_mcm_episode_0i72w4b,dio_mcm_episode_0lyvlac,3,2,0,0,0,0.0,1,1,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1114,dio_mcm_episode_0fuuq8k,dio_mcm_episode_0i72w4b,3,2,0,0,0,0.0,1,1,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1115,dio_mcm_episode_0fa830n,dio_mcm_episode_171moy1,3,2,0,0,0,0.0,1,1,1,1.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1116,dio_mcm_episode_0fa830n,dio_mcm_episode_0ueya1u,3,2,0,0,0,0.0,1,0,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1117,dio_mcm_episode_0fa830n,dio_mcm_episode_0t109kz,3,2,0,0,0,0.0,1,0,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1118,dio_mcm_episode_0fa830n,dio_mcm_episode_0jjnvvv,3,2,0,0,0,0.0,1,0,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1119,dio_mcm_episode_0bd9lsr,dio_mcm_episode_1flwfgb,3,2,0,0,0,0.0,1,0,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1120,dio_mcm_episode_0asyqb4,dio_mcm_episode_1vjymvi,3,2,0,0,0,0.0,1,1,1,1.0,1,0,2,0.5,-1.0,0,0,0,0,0,0,0,0,0
1121,dio_mcm_episode_06wwep2,dio_mcm_episode_1vty8kh,3,2,0,0,0,0.0,0,0,0,0.0,2,2,2,1.0,-1.0,0,0,0,0,0,0,0,0,0
1122,dio_mcm_episode_06mzyi2,dio_mcm_episode_1n87ekd,3,2,0,0,0,0.0,1,1,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1123,dio_mcm_episode_06mzyi2,dio_mcm_episode_0t109kz,3,2,0,0,0,0.0,1,1,1,1.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1124,dio_mcm_episode_06mzyi2,dio_mcm_episode_0asyqb4,3,2,0,0,0,0.0,1,1,1,1.0,1,1,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1125,dio_mcm_episode_0333eoh,dio_mcm_episode_0i72w4b,3,2,0,0,0,0.0,1,1,1,1.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1126,dio_mcm_episode_02t3szi,dio_mcm_episode_0i72w4b,3,2,0,0,0,0.0,1,1,1,1.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
1127,dio_mcm_episode_06mzyi2,dio_mcm_episode_0fa830n,2,2,1,0,1,1.0,1,0,2,0.5,0,0,1,0.0,0.5,0,0,0,1,0,1,0,0,0
1128,dio_mcm_episode_06fse02,dio_mcm_episode_1vjymvi,2,2,1,0,3,0.3333333333333333,1,0,8,0.125,0,0,4,0.0,0.20833333333333331,0,0,2,1,0,1,0,0,0
1129,dio_mcm_episode_08m65fb,dio_mcm_episode_0gslldm,2,2,1,0,15,0.06666666666666667,1,0,43,0.023255813953488372,0,0,22,0.0,0.043410852713178294,0,0,2,1,0,9,0,0,4
1130,dio_mcm_episode_17yc79r,dio_mcm_episode_1ohydo7,2,2,1,0,23,0.043478260869565216,1,0,105,0.009523809523809525,0,0,115,0.0,0.03395445134575569,0,0,15,1,0,8,0,0,0
1131,dio_mcm_episode_14oenqv,dio_mcm_episode_1ac9vkf,2,2,1,0,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0
1132,dio_mcm_episode_0pzlboa,dio_mcm_episode_0wdjdlr,2,2,1,0,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0
1133,dio_mcm_episode_0lgktm5,dio_mcm_episode_1otryhf,2,2,1,0,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0
1134,dio_mcm_episode_0lcbs8p,dio_mcm_episode_1f1nrkg,2,2,1,0,11,0.09090909090909091,1,0,11,0.09090909090909091,0,0,0,0.0,0.0,0,0,0,0,0,6,1,0,5
1135,dio_mcm_episode_0fa830n,dio_mcm_episode_1otryhf,2,2,1,0,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0
1136,dio_mcm_episode_08g1nk4,dio_mcm_episode_0hvxln3,2,2,1,0,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0
1137,dio_mcm_episode_06mzyi2,dio_mcm_episode_0tkt5yz,2,2,1,0,5,0.2,1,0,5,0.2,0,0,0,0.0,0.0,0,0,2,1,0,3,0,0,0
1138,dio_mcm_episode_06mzyi2,dio_mcm_episode_0sjyas0,2,2,1,0,2,0.5,1,0,2,0.5,0,0,0,0.0,0.0,1,0,2,0,0,0,0,0,0
1139,dio_mcm_episode_06mzyi2,dio_mcm_episode_0lcbs8p,2,2,1,0,1,1.0,1,0,1,1.0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0
1140,dio_mcm_episode_05bno88,dio_mcm_episode_1eav7xq,2,2,1,0,2,0.5,1,0,2,0.5,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1
1141,dio_mcm_episode_05bno88,dio_mcm_episode_0vcr3lw,2,2,1,0,2,0.5,1,0,2,0.5,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1
1142,dio_mcm_episode_0z5d2qb,dio_mcm_episode_1vpfj3r,2,2,0,0,49,0.0,1,0,157,0.006369426751592357,1,0,117,0.008547008547008548,-0.008547008547008548,0,0,9,0,0,25,0,0,15
1143,dio_mcm_episode_0bpgwtp,dio_mcm_episode_1tvdhgs,2,2,0,0,0,0.0,1,0,19,0.05263157894736842,1,0,37,0.02702702702702703,-0.05263157894736842,0,0,0,0,0,0,0,0,0
1144,dio_mcm_episode_08hipkj,dio_mcm_episode_1tvdhgs,2,2,0,0,0,0.0,1,0,19,0.05263157894736842,1,0,38,0.02631578947368421,-0.05263157894736842,0,0,0,0,0,0,0,0,0
1145,dio_mcm_episode_0q3iv1r,dio_mcm_episode_1ohydo7,2,2,0,0,0,0.0,1,0,12,0.08333333333333333,1,0,29,0.034482758620689655,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1146,dio_mcm_episode_0ilwqth,dio_mcm_episode_1wtjaze,2,2,0,0,0,0.0,1,0,12,0.08333333333333333,1,0,20,0.05,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1147,dio_mcm_episode_0gk1zl7,dio_mcm_episode_1f1nrkg,2,2,0,0,11,0.0,1,0,23,0.043478260869565216,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,5,0,0,6,0,0,0
1148,dio_mcm_episode_05dxhcl,dio_mcm_episode_1gzkzf9,2,2,0,0,0,0.0,1,0,11,0.09090909090909091,1,0,15,0.06666666666666667,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1149,dio_mcm_episode_0ilwqth,dio_mcm_episode_1e3smq7,2,2,0,0,4,0.0,2,0,19,0.10526315789473684,0,0,21,0.0,-0.10526315789473684,0,0,0,0,0,3,0,0,1
1150,dio_mcm_episode_0hdhhqh,dio_mcm_episode_17yc79r,2,2,0,0,0,0.0,1,0,8,0.125,1,0,16,0.0625,-0.125,0,0,0,0,0,0,0,0,0
1151,dio_mcm_episode_05dxhcl,dio_mcm_episode_0h2l72l,2,2,0,0,0,0.0,0,0,11,0.0,2,0,15,0.13333333333333333,-0.13333333333333333,0,0,0,0,0,0,0,0,0
1152,dio_mcm_episode_05dxhcl,dio_mcm_episode_076w0e1,2,2,0,0,0,0.0,0,0,11,0.0,2,0,15,0.13333333333333333,-0.13333333333333333,0,0,0,0,0,0,0,0,0
1153,dio_mcm_episode_1ugezq6,dio_mcm_episode_1ui10f9,2,2,0,0,0,0.0,1,0,6,0.16666666666666666,1,0,7,0.14285714285714285,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1154,dio_mcm_episode_1qpzgcl,dio_mcm_episode_1wjjpaf,2,2,0,0,0,0.0,1,0,6,0.16666666666666666,1,0,21,0.047619047619047616,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1155,dio_mcm_episode_0mx1107,dio_mcm_episode_0yvdh1c,2,2,0,0,0,0.0,0,0,8,0.0,2,0,10,0.2,-0.2,0,0,0,0,0,0,0,0,0
1156,dio_mcm_episode_0hchn9l,dio_mcm_episode_1gzkzf9,2,2,0,0,0,0.0,1,0,5,0.2,1,0,5,0.2,-0.2,0,0,0,0,0,0,0,0,0
1157,dio_mcm_episode_0hdhhqh,dio_mcm_episode_0yvdh1c,2,2,0,0,0,0.0,0,0,0,0.0,2,0,8,0.25,-0.25,0,0,0,0,0,0,0,0,0
1158,dio_mcm_episode_0fu1xau,dio_mcm_episode_1vjymvi,2,2,0,0,2,0.0,1,0,6,0.16666666666666666,1,0,4,0.25,-0.25,0,0,2,0,0,0,0,0,0
1159,dio_mcm_episode_09etg5e,dio_mcm_episode_1vty8kh,2,2,0,0,0,0.0,1,0,4,0.25,1,0,8,0.125,-0.25,0,0,0,0,0,0,0,0,0
1160,dio_mcm_episode_14wgkn2,dio_mcm_episode_1ui10f9,2,2,0,0,0,0.0,0,0,1,0.0,2,0,6,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1161,dio_mcm_episode_14obi8w,dio_mcm_episode_158apmu,2,2,0,0,0,0.0,1,0,3,0.3333333333333333,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1162,dio_mcm_episode_0w3jrws,dio_mcm_episode_17ybb3q,2,2,0,0,0,0.0,1,0,2,0.5,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1163,dio_mcm_episode_0rrms7j,dio_mcm_episode_15iabbt,2,2,0,0,2,0.0,1,0,7,0.14285714285714285,1,0,2,0.5,-0.5,0,0,1,0,0,1,0,0,0
1164,dio_mcm_episode_0ibx54i,dio_mcm_episode_15iabbt,2,2,0,0,1,0.0,1,0,3,0.3333333333333333,1,0,2,0.5,-0.5,0,0,0,0,0,1,0,0,0
1165,dio_mcm_episode_0bli7nu,dio_mcm_episode_1flwfgb,2,2,0,0,1,0.0,0,0,4,0.0,2,0,4,0.5,-0.5,0,0,0,0,0,1,0,0,0
1166,dio_mcm_episode_0asyqb4,dio_mcm_episode_0fu1xau,2,2,0,0,0,0.0,1,0,2,0.5,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1167,dio_mcm_episode_08m65fb,dio_mcm_episode_1gzkzf9,2,2,0,0,0,0.0,1,0,3,0.3333333333333333,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1168,dio_mcm_episode_06fse02,dio_mcm_episode_0bpgwtp,2,2,0,0,0,0.0,1,0,3,0.3333333333333333,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1169,dio_mcm_episode_05ziutl,dio_mcm_episode_09etg5e,2,2,0,0,0,0.0,1,0,2,0.5,1,0,4,0.25,-0.5,0,0,0,0,0,0,0,0,0
1170,dio_mcm_episode_0333eoh,dio_mcm_episode_0l0x9lk,2,2,0,0,0,0.0,1,0,2,0.5,1,0,3,0.3333333333333333,-0.5,0,0,0,0,0,0,0,0,0
1171,dio_mcm_episode_021zt73,dio_mcm_episode_0fu1xau,2,2,0,0,0,0.0,1,0,2,0.5,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1172,dio_mcm_episode_015suys,dio_mcm_episode_08m65fb,2,2,0,0,0,0.0,1,0,3,0.3333333333333333,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1173,dio_mcm_episode_1eds8f6,dio_mcm_episode_1no5vl8,2,2,0,0,0,0.0,0,0,1,0.0,2,0,3,0.6666666666666666,-0.6666666666666666,0,0,0,0,0,0,0,0,0
1174,dio_mcm_episode_1e3smq7,dio_mcm_episode_1eds8f6,2,2,0,0,0,0.0,0,0,1,0.0,2,0,3,0.6666666666666666,-0.6666666666666666,0,0,0,0,0,0,0,0,0
1175,dio_mcm_episode_0jx9fyz,dio_mcm_episode_0vcr3lw,2,2,0,0,1,0.0,2,0,3,0.6666666666666666,0,0,0,0.0,-0.6666666666666666,0,0,0,0,0,1,0,0,0
1176,dio_mcm_episode_0bsaqu1,dio_mcm_episode_1eav7xq,2,2,0,0,0,0.0,2,0,3,0.6666666666666666,0,0,0,0.0,-0.6666666666666666,0,0,0,0,0,0,0,0,0
1177,dio_mcm_episode_0bsaqu1,dio_mcm_episode_0vcr3lw,2,2,0,0,0,0.0,2,0,3,0.6666666666666666,0,0,0,0.0,-0.6666666666666666,0,0,0,0,0,0,0,0,0
1178,dio_mcm_episode_1pxk29d,dio_mcm_episode_1vty8kh,2,2,0,0,0,0.0,2,0,2,1.0,0,0,0,0.0,-1.0,0,0,0,0,0,0,0,0,0
1179,dio_mcm_episode_1m4fasf,dio_mcm_episode_1vty8kh,2,2,0,0,0,0.0,0,0,0,0.0,2,0,2,1.0,-1.0,0,0,0,0,0,0,0,0,0
1180,dio_mcm_episode_14obi8w,dio_mcm_episode_1e3smq7,2,2,0,0,0,0.0,1,0,1,1.0,1,0,2,0.5,-1.0,0,0,0,0,0,0,0,0,0
1181,dio_mcm_episode_14obi8w,dio_mcm_episode_14oenqv,2,2,0,0,0,0.0,2,0,2,1.0,0,0,1,0.0,-1.0,0,0,0,0,0,0,0,0,0
1182,dio_mcm_episode_14ef21w,dio_mcm_episode_15iabbt,2,2,0,0,0,0.0,1,0,1,1.0,1,0,1,1.0,-1.0,0,0,0,0,0,0,0,0,0
