family,late_role_reading,repro_reading,source_count,sources,token_count,tokens,world_count,worlds,record_count,observations_total,neighbor_count_total,avg_rekopplung,avg_strain,avg_center_share,avg_open_share,avg_rand_share
dio_1h4r,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h4r,1,SOL2025_30M,1,1,2,0.616178,0.234004,0.0,1.0,0.0
dio_1h5h,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h5h,1,SOL2024_30M,1,1,2,0.59639,0.307703,0.0,0.0,1.0
dio_1h5i,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h5i,1,SOL2024_15M,1,1,2,0.585439,0.333846,0.0,0.0,1.0
dio_1h66,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h66,1,SOL2025_30M,1,1,2,0.605944,0.1837,0.0,1.0,0.0
dio_1h6b,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h6b,1,SOL2025_30M,1,1,2,0.587161,0.222381,0.0,1.0,0.0
dio_1h86,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h86,1,SOL2024_15M,1,1,2,0.575232,0.225772,0.0,1.0,0.0
dio_1h8a,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h8a,1,SOL2025_15M,1,1,2,0.630518,0.205411,1.0,0.0,0.0
dio_1h8t,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h8t,1,SOL2024_15M,1,1,2,0.567343,0.26058,0.0,1.0,0.0
dio_1h9j,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h9j,1,SOL2025_15M,1,1,2,0.567792,0.367019,0.0,0.0,1.0
dio_1h9v,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1h9v,1,SOL2024_15M,1,1,2,0.618655,0.173835,0.0,1.0,0.0
dio_1hb1,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hb1,1,SOL2025_30M,1,1,2,0.630478,0.216506,1.0,0.0,0.0
dio_1hb2,spaeter_spannungsrand,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_0s41qr8,1,STABLE10K_REPRO,1,1,2,0.564557,0.344505,0.0,0.0,1.0
dio_1hbi,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hbi,1,SOL2024_15M,1,1,2,0.627401,0.216849,1.0,0.0,0.0
dio_1hbr,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hbr,1,SOL2025_15M,1,1,2,0.641802,0.201665,1.0,0.0,0.0
dio_1hdj,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hdj,1,SOL2024_15M,1,1,2,0.616974,0.161405,0.0,1.0,0.0
dio_1hep,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hep,1,SOL2024_15M,1,1,2,0.609148,0.333354,0.0,0.0,1.0
dio_1hf5,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hf5,1,SOL2024_15M,1,1,2,0.590904,0.259831,0.0,1.0,0.0
dio_1hgm,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hgm,1,SOL2025_15M,1,1,2,0.605914,0.170473,0.0,1.0,0.0
dio_1hh7,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hh7,1,SOL2025_15M,1,1,2,0.60891,0.180821,0.0,1.0,0.0
dio_1hit,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hit,1,SOL2024_30M,1,1,2,0.563197,0.336718,0.0,0.0,1.0
dio_1hj0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hj0,1,SOL2025_30M,1,1,2,0.625509,0.245093,0.0,1.0,0.0
dio_1hj5,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hj5,1,SOL2025_15M,1,1,2,0.651937,0.157489,1.0,0.0,0.0
dio_1hjm,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hjm,1,SOL2025_15M,1,1,2,0.616189,0.166734,0.0,1.0,0.0
dio_1hkd,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hkd,1,SOL2025_30M,1,1,2,0.565223,0.337293,0.0,0.0,1.0
dio_1hkr,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hkr,1,SOL2025_30M,1,1,2,0.560133,0.297463,0.0,0.0,1.0
dio_1hkz,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hkz,1,SOL2024_15M,1,1,2,0.643409,0.179658,1.0,0.0,0.0
dio_1hlq,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hlq,1,SOL2025_30M,1,1,2,0.595665,0.25511,0.0,1.0,0.0
dio_1hm0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hm0,1,SOL2024_30M,1,1,2,0.591563,0.227035,0.0,1.0,0.0
dio_1hm1,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hm1,1,SOL2025_15M,1,1,2,0.63445,0.222285,0.0,1.0,0.0
dio_1hm8,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hm8,1,SOL2025_30M,1,1,2,0.599354,0.251167,0.0,1.0,0.0
dio_1hmx,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hmx,1,SOL2024_30M,1,1,2,0.661817,0.304974,0.0,0.0,1.0
dio_1ho6,spaeter_spannungsrand,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_1mtmxvz,1,STRESS10K_REPRO,1,1,2,0.571742,0.387669,0.0,0.0,1.0
dio_1hok,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hok,1,SOL2025_30M,1,1,2,0.518167,0.37594,0.0,0.0,1.0
dio_1hpa,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hpa,1,SOL2025_15M,1,1,2,0.648019,0.164383,1.0,0.0,0.0
dio_1hpf,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hpf,1,SOL2025_30M,1,1,2,0.613646,0.304173,0.0,0.0,1.0
dio_1hr9,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hr9,1,SOL2024_15M,1,1,2,0.606012,0.187796,0.0,1.0,0.0
dio_1hrr,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hrr,1,SOL2025_15M,1,1,2,0.611225,0.184454,0.0,1.0,0.0
dio_1hrv,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hrv,1,SOL2025_15M,1,1,2,0.646086,0.166725,1.0,0.0,0.0
dio_1hsu,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hsu,1,SOL2025_15M,1,1,2,0.611787,0.169979,0.0,1.0,0.0
dio_1hsx,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hsx,1,SOL2025_15M,1,1,2,0.630518,0.208797,1.0,0.0,0.0
dio_1ht4,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ht4,1,SOL2025_30M,1,1,2,0.61089,0.178694,0.0,1.0,0.0
dio_1hti,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_09zankd,1,SOL2025_15M,1,1,2,0.580939,0.312117,0.0,0.0,1.0
dio_1htl,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1htl,1,SOL2025_30M,1,1,2,0.621485,0.22979,0.0,1.0,0.0
dio_1hty,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hty,1,SOL2024_15M,1,1,2,0.630183,0.200919,1.0,0.0,0.0
dio_1hw0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hw0,1,SOL2025_30M,1,1,2,0.615312,0.21897,0.0,1.0,0.0
dio_1hw9,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hw9,1,SOL2025_15M,1,1,2,0.569875,0.33033,0.0,0.0,1.0
dio_1hwg,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hwg,1,SOL2024_30M,1,1,2,0.614791,0.231768,0.0,1.0,0.0
dio_1hxr,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hxr,1,SOL2025_30M,1,1,2,0.556495,0.278529,0.0,0.0,1.0
dio_1hxz,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hxz,1,SOL2025_30M,1,1,2,0.583392,0.294851,0.0,0.0,1.0
dio_1hzt,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hzt,1,SOL2025_30M,1,1,2,0.567264,0.331393,0.0,0.0,1.0
dio_1hzz,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1hzz,1,SOL2025_30M,1,1,2,0.647981,0.177085,1.0,0.0,0.0
dio_1i0e,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i0e,1,SOL2025_30M,1,1,2,0.598447,0.351862,0.0,0.0,1.0
dio_1i0v,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i0v,1,SOL2024_30M,1,1,2,0.613275,0.170924,0.0,1.0,0.0
dio_1i1r,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i1r,1,SOL2024_30M,1,1,2,0.640214,0.176207,1.0,0.0,0.0
dio_1i2g,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i2g,1,SOL2025_15M,1,1,2,0.649022,0.200012,1.0,0.0,0.0
dio_1i2n,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i2n,1,SOL2024_15M,1,1,2,0.575558,0.316013,0.0,0.0,1.0
dio_1i2s,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i2s,1,SOL2024_15M,1,1,2,0.621544,0.216202,1.0,0.0,0.0
dio_1i2w,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i2w,1,SOL2024_30M,1,1,2,0.574889,0.30882,0.0,0.0,1.0
dio_1i2y,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i2y,1,SOL2024_15M,1,1,2,0.609329,0.184911,0.0,1.0,0.0
dio_1i35,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i35,1,SOL2024_15M,1,1,2,0.5649,0.280421,0.0,0.0,1.0
dio_1i3i,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i3i,1,SOL2024_15M,1,1,2,0.59207,0.354194,0.0,0.0,1.0
dio_1i5x,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i5x,1,SOL2024_30M,1,1,2,0.58991,0.299039,0.0,0.0,1.0
dio_1i74,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i74,1,SOL2025_30M,1,1,2,0.626591,0.275511,0.0,1.0,0.0
dio_1i78,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i78,1,SOL2024_30M,1,1,2,0.622058,0.208175,1.0,0.0,0.0
dio_1i7a,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i7a,1,SOL2024_15M,1,1,2,0.612632,0.3005,0.0,0.0,1.0
dio_1i7i,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i7i,1,SOL2025_30M,1,1,2,0.64573,0.170089,1.0,0.0,0.0
dio_1i9h,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i9h,1,SOL2024_15M,1,1,2,0.639722,0.195868,1.0,0.0,0.0
dio_1i9q,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1i9q,1,SOL2024_30M,1,1,2,0.592247,0.214543,0.0,1.0,0.0
dio_1iav,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iav,1,SOL2025_30M,1,1,2,0.579317,0.314699,0.0,0.0,1.0
dio_1icz,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1icz,1,SOL2025_30M,1,1,2,0.621065,0.149949,0.0,1.0,0.0
dio_1id3,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1id3,1,SOL2025_15M,1,1,2,0.612376,0.326658,0.0,0.0,1.0
dio_1idr,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1idr,1,SOL2025_15M,1,1,2,0.629815,0.126559,0.0,1.0,0.0
dio_1ie1,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ie1,1,SOL2025_30M,1,1,2,0.584857,0.292856,0.0,0.0,1.0
dio_1iep,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iep,1,SOL2024_15M,1,1,2,0.605333,0.187117,0.0,1.0,0.0
dio_1ife,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ife,1,SOL2024_15M,1,1,2,0.621826,0.196564,1.0,0.0,0.0
dio_1iff,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iff,1,SOL2025_30M,1,1,2,0.622469,0.222473,0.0,1.0,0.0
dio_1igf,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1igf,1,SOL2024_30M,1,1,2,0.613587,0.24291,0.0,1.0,0.0
dio_1ihl,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ihl,1,SOL2025_15M,1,1,2,0.579181,0.230774,0.0,1.0,0.0
dio_1ihy,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ihy,1,SOL2024_15M,1,1,2,0.660111,0.131422,1.0,0.0,0.0
dio_1iih,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iih,1,SOL2025_15M,1,1,2,0.654355,0.235289,0.0,1.0,0.0
dio_1iiz,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iiz,1,SOL2024_15M,1,1,2,0.613443,0.225055,0.0,1.0,0.0
dio_1ijq,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ijq,1,SOL2024_30M,1,1,2,0.592733,0.210127,0.0,1.0,0.0
dio_1ike,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ike,1,SOL2025_15M,1,1,2,0.669903,0.196046,1.0,0.0,0.0
dio_1iki,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iki,1,SOL2024_30M,1,1,2,0.601258,0.265038,0.0,1.0,0.0
dio_1iku,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iku,1,SOL2025_15M,1,1,2,0.610985,0.249587,0.0,1.0,0.0
dio_1ikz,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ikz,1,SOL2024_30M,1,1,2,0.585158,0.224593,0.0,1.0,0.0
dio_1ilx,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ilx,1,SOL2025_30M,1,1,2,0.577947,0.347433,0.0,0.0,1.0
dio_1im0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1im0,1,SOL2025_15M,1,1,2,0.618671,0.244947,0.0,1.0,0.0
dio_1imr,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1imr,1,SOL2024_15M,1,1,2,0.596399,0.204454,0.0,1.0,0.0
dio_1in2,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1in2,1,SOL2025_15M,1,1,2,0.638258,0.211659,1.0,0.0,0.0
dio_1inq,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1inq,1,SOL2025_15M,1,1,2,0.533421,0.395141,0.0,0.0,1.0
dio_1inu,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1inu,1,SOL2025_15M,1,1,2,0.63868,0.194293,1.0,0.0,0.0
dio_1ioj,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ioj,1,SOL2025_30M,1,1,2,0.6017,0.19449,0.0,1.0,0.0
dio_1ipc,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ipc,1,SOL2025_30M,1,1,2,0.610186,0.192581,0.0,1.0,0.0
dio_1ipn,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ipn,1,SOL2025_30M,1,1,2,0.626116,0.230176,0.0,1.0,0.0
dio_1iq1,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iq1,1,SOL2024_30M,1,1,2,0.589113,0.230402,0.0,1.0,0.0
dio_1iqh,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iqh,1,SOL2025_15M,1,1,2,0.609024,0.197422,0.0,1.0,0.0
dio_1iqu,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iqu,1,SOL2025_30M,1,1,2,0.638813,0.177444,1.0,0.0,0.0
dio_1irs,spaeter_zentrumskandidat,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1irs,1,SOL2024_30M,1,1,2,0.643821,0.194491,1.0,0.0,0.0
dio_1isb,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1isb,1,SOL2024_30M,1,1,2,0.614021,0.318825,0.0,0.0,1.0
dio_1itb,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1itb,1,SOL2025_15M,1,1,2,0.610908,0.177993,0.0,1.0,0.0
dio_1ite,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ite,1,SOL2024_30M,1,1,2,0.586772,0.305884,0.0,0.0,1.0
dio_1itl,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1itl,1,SOL2025_15M,1,1,2,0.620134,0.224934,0.0,1.0,0.0
dio_1itm,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1itm,1,SOL2024_30M,1,1,2,0.573106,0.244057,0.0,1.0,0.0
dio_1itn,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1itn,1,SOL2024_30M,1,1,2,0.5925,0.214012,0.0,1.0,0.0
dio_1itw,spaeter_spannungsrand,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_16gxdur,1,STRESS10K_REPRO,1,1,2,0.556989,0.407893,0.0,0.0,1.0
dio_1ity,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ity,1,SOL2025_15M,1,1,2,0.610799,0.168816,0.0,1.0,0.0
dio_1ius,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ius,1,SOL2025_30M,1,1,2,0.597099,0.284279,0.0,0.0,1.0
dio_1iwo,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iwo,1,SOL2025_15M,1,1,2,0.599393,0.269711,0.0,1.0,0.0
dio_1iy1,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iy1,1,SOL2024_30M,1,1,2,0.541299,0.384833,0.0,0.0,1.0
dio_1iy4,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1iy4,1,SOL2024_30M,1,1,2,0.583456,0.250658,0.0,1.0,0.0
dio_1izc,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1izc,1,SOL2024_30M,1,1,2,0.577457,0.295685,0.0,0.0,1.0
dio_1izk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1izk,1,SOL2024_15M,1,1,2,0.595634,0.272389,0.0,1.0,0.0
dio_1izv,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1izv,1,SOL2024_15M,1,1,2,0.605885,0.191127,0.0,1.0,0.0
dio_1izy,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1izy,1,SOL2025_15M,1,1,2,0.608855,0.173568,0.0,1.0,0.0
dio_1izz,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1izz,1,SOL2024_15M,1,1,2,0.589779,0.242414,0.0,1.0,0.0
dio_1j0e,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1j0e,1,SOL2024_15M,1,1,2,0.616478,0.324254,0.0,0.0,1.0
