world;source_debug;start_tick;end_tick;duration;pressure_threshold_p90;alignment_threshold_p10;avg_pressure;avg_alignment;avg_asymmetry;avg_coherence;avg_strain;avg_rekopplung;pre8_rekopplung;post8_rekopplung;pre8_strain;post8_strain;dominant_effect;dominant_family;dominant_mcm_episode_preview;post_state
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3550;3550;1;0.3053075999999999;0.7571242;0.365093;0.75128;0.364216;0.395504;0.255759;0.612956;0.654831625;0.65356925;0.17882475;0.174346125;tragend_unruhig;dio_0m9m;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3573;3573;1;0.3053075999999999;0.7571242;0.485396;0.507248;0.00014;0.2526;0.358794;0.550782;0.643118375;0.635368625;0.204596375;0.20077975;gespannt;dio_0mkr;dio_mcm_episode_0tk9nhx;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3587;3587;1;0.3053075999999999;0.7571242;0.441163;0.470541;0.167292;0.214143;0.331271;0.568294;0.64950525;0.6342276250000001;0.1853415;0.21126675;kippend;dio_0ehr;dio_mcm_episode_1so7ez5;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3596;3597;2;0.3053075999999999;0.7571242;0.410545;0.677648;-0.13962950000000002;0.38644999999999996;0.29959800000000003;0.5842769999999999;0.6342276250000001;0.63701925;0.21126675;0.20172574999999998;kippend;dio_0ozs;dio_mcm_episode_1ur03vd;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3636;3636;1;0.3053075999999999;0.7571242;0.394934;0.723818;-0.208791;0.308072;0.266933;0.602569;0.627671875;0.640407625;0.22242225000000002;0.202714125;tragend_unruhig;dio_18ok;dio_mcm_episode_1d31lje;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3642;3642;1;0.3053075999999999;0.7571242;0.323533;0.719957;-0.040173;0.458563;0.243972;0.620547;0.6255675;0.65091225;0.22631975;0.1834615;tragend_unruhig;dio_0lso;dio_mcm_episode_14wxqua;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3658;3658;1;0.3053075999999999;0.7571242;0.333956;0.694615;-0.182716;0.337001;0.245993;0.614619;0.65613975;0.651531625;0.173899875;0.182377625;tragend_unruhig;dio_0r8m;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3703;3703;1;0.3053075999999999;0.7571242;0.373657;0.674802;0.12116;0.325696;0.291219;0.583987;0.668410875;0.636560625;0.15320875;0.212191625;kippend;dio_1ex7;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3707;3707;1;0.3053075999999999;0.7571242;0.307965;0.671459;-0.026621;0.413934;0.229782;0.631596;0.64277675;0.640818875;0.197763;0.1974295;tragend_unruhig;dio_0osu;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3756;3756;1;0.3053075999999999;0.7571242;0.322578;0.725707;-0.069319;0.389345;0.231688;0.624522;0.635886125;0.63943975;0.20192625;0.205805875;tragend_unruhig;dio_00m1;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3764;3764;1;0.3053075999999999;0.7571242;0.316034;0.714294;0.167425;0.370751;0.255751;0.604002;0.64200475;0.6532755;0.202798;0.185827375;tragend_unruhig;dio_0kex;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3809;3810;2;0.3053075999999999;0.7571242;0.423878;0.5310195;0.106215;0.26318600000000003;0.3159065;0.5784515;0.646232875;0.651053875;0.189516875;0.184991125;kippend;dio_1icu;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3880;3881;2;0.3053075999999999;0.7571242;0.3965245;0.7069265;-0.11970249999999999;0.3102575;0.279344;0.5978035;0.6447388749999999;0.634353625;0.19103325;0.21312775;stabil;dio_1a65;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3895;3895;1;0.3053075999999999;0.7571242;0.447578;0.575866;-0.048814;0.341352;0.339439;0.563614;0.649996625;0.6074588750000001;0.196488625;0.263496625;kippend;dio_0ibx;dio_mcm_episode_1so7ez5;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3898;3899;2;0.3053075999999999;0.7571242;0.41139000000000003;0.564534;-0.2646805;0.3208755;0.2880165;0.595513;0.6426499999999999;0.617118625;0.20714175;0.23571;kippend;dio_0aq9;dio_mcm_episode_1ur03vd;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3901;3901;1;0.3053075999999999;0.7571242;0.314634;0.711412;-0.24263;0.337182;0.222601;0.623322;0.620524;0.612725125;0.2426385;0.246305875;tragend_unruhig;dio_1ctv;dio_mcm_episode_1ur03vd;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3908;3911;4;0.3053075999999999;0.7571242;0.37474125;0.68128175;-0.0087135;0.269948;0.269407;0.5926355;0.617118625;0.6296305;0.23571;0.224151625;tragend_unruhig;dio_1aqb;dio_mcm_episode_1ur03vd;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3913;3913;1;0.3053075999999999;0.7571242;0.332697;0.661026;0.181045;0.540131;0.249518;0.627473;0.611179375;0.6366373750000001;0.238723;0.213337625;tragend_unruhig;dio_1oel;dio_mcm_episode_1ur03vd;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3918;3918;1;0.3053075999999999;0.7571242;0.323313;0.719756;-0.221879;0.51773;0.229359;0.63669;0.617551875;0.640853125;0.236016125;0.193711625;tragend_unruhig;dio_1gr7;dio_mcm_episode_1ur03vd;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3929;3929;1;0.3053075999999999;0.7571242;0.334647;0.753707;-0.232935;0.540542;0.271039;0.603081;0.641292625;0.628912125;0.19136187500000001;0.23047299999999998;tragend_unruhig;dio_1jnv;dio_mcm_episode_02xikfk;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3932;3932;1;0.3053075999999999;0.7571242;0.321987;0.689491;-0.043347;0.438499;0.23559;0.627258;0.631455625;0.627715625;0.21044975;0.23454425;tragend_unruhig;dio_0ed4;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3937;3939;3;0.3053075999999999;0.7571242;0.39876266666666665;0.5950353333333332;0.12088166666666667;0.3735563333333333;0.2731576666666667;0.6094353333333333;0.62874475;0.635766;0.2279945;0.20302362499999999;tragend_unruhig;dio_0vfv;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3945;3945;1;0.3053075999999999;0.7571242;0.364152;0.532755;-0.003639;0.16554;0.267733;0.592757;0.62884675;0.64890475;0.226009;0.18550025;tragend_unruhig;dio_1pts;dio_mcm_episode_02xikfk;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3970;3970;1;0.3053075999999999;0.7571242;0.31742;0.754251;-0.10605;0.416073;0.233887;0.62226;0.656866625;0.635166125;0.17426975;0.209353875;tragend_unruhig;dio_0vg7;dio_mcm_episode_02xikfk;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3976;3977;2;0.3053075999999999;0.7571242;0.3300725;0.6431715;0.0523605;0.358272;0.2313075;0.6295915;0.638819875;0.64697875;0.204137375;0.199602125;tragend_unruhig;dio_11tg;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3983;3983;1;0.3053075999999999;0.7571242;0.385408;0.622465;-0.003754;0.345249;0.294771;0.586071;0.644327375;0.655680125;0.204102375;0.171038875;kippend;dio_1t6j;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;3997;3997;1;0.3053075999999999;0.7571242;0.364144;0.746146;-0.066624;0.336779;0.230794;0.62813;0.651002;0.631448375;0.17869525;0.21426125;tragend_unruhig;dio_077j;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4002;4002;1;0.3053075999999999;0.7571242;0.313818;0.605566;-0.14058;0.345823;0.23531;0.622246;0.634531125;0.642537125;0.21094512499999998;0.197607125;tragend_unruhig;dio_0vgx;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4022;4022;1;0.3053075999999999;0.7571242;0.399489;0.734049;-0.224418;0.376358;0.296807;0.579338;0.644667625;0.63074075;0.19232625;0.225998375;kippend;dio_1c5w;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4027;4027;1;0.3053075999999999;0.7571242;0.432695;0.716245;-0.154813;0.435566;0.315736;0.578836;0.639320875;0.6334912500000001;0.215697875;0.215164;kippend;dio_0grn;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4039;4039;1;0.3053075999999999;0.7571242;0.333078;0.653302;0.02323;0.441121;0.237905;0.633591;0.6428325;0.62453225;0.2037415;0.22833599999999998;tragend_unruhig;dio_0omd;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4041;4041;1;0.3053075999999999;0.7571242;0.449656;0.484668;-0.067263;0.047789;0.306176;0.569976;0.64285675;0.63458325;0.214372625;0.207671625;kippend;dio_0jhr;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4045;4045;1;0.3053075999999999;0.7571242;0.324147;0.712263;-0.034117;0.383086;0.230865;0.625605;0.62274025;0.64598625;0.23794425;0.188054;tragend_unruhig;dio_08jc;dio_mcm_episode_02xikfk;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4062;4062;1;0.3053075999999999;0.7571242;0.349522;0.725255;-0.070959;0.499702;0.264265;0.611561;0.65028425;0.636157;0.18809475;0.20904825;tragend_unruhig;dio_17rt;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4077;4078;2;0.3053075999999999;0.7571242;0.33116650000000003;0.5706104999999999;0.0960265;0.35280849999999997;0.257994;0.6092445;0.640707125;0.6330385;0.210330625;0.212993125;tragend_unruhig;dio_0xe6;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4081;4082;2;0.3053075999999999;0.7571242;0.3749565;0.670099;0.008606500000000003;0.304948;0.251834;0.6121055;0.631517875;0.6444895;0.228305375;0.187975125;tragend_unruhig;dio_0e2k;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4094;4094;1;0.3053075999999999;0.7571242;0.305456;0.640591;-0.02424;0.313209;0.249296;0.603571;0.648740125;0.6329785;0.19015925;0.217078625;tragend_unruhig;dio_1mhz;dio_mcm_episode_02xikfk;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4138;4138;1;0.3053075999999999;0.7571242;0.324123;0.721478;0.091931;0.435056;0.215618;0.642928;0.651301875;0.64409625;0.183717;0.183599625;stabil;dio_1w2m;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4156;4156;1;0.3053075999999999;0.7571242;0.352822;0.670989;0.033759;0.390054;0.256758;0.61729;0.649697375;0.65080625;0.195117625;0.187603375;tragend_unruhig;dio_12b0;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4197;4197;1;0.3053075999999999;0.7571242;0.323827;0.726972;-0.065387;0.456542;0.253622;0.612595;0.64223975;0.6583385;0.20346025;0.173308125;tragend_unruhig;dio_0br8;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4230;4231;2;0.3053075999999999;0.7571242;0.45040650000000004;0.683808;0.28883549999999997;0.385616;0.301949;0.5920345;0.657754;0.6439885;0.17654525000000001;0.1886725;kippend;dio_0pmm;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4233;4233;1;0.3053075999999999;0.7571242;0.331524;0.736787;-0.039782;0.398789;0.233309;0.624539;0.6437465;0.64999175;0.20498375;0.1775665;tragend_unruhig;dio_1xp5;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4266;4266;1;0.3053075999999999;0.7571242;0.392577;0.589196;0.05382;0.34737;0.306809;0.581966;0.66378575;0.645974125;0.16955475;0.188027;kippend;dio_0gva;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4308;4308;1;0.3053075999999999;0.7571242;0.313217;0.746515;-0.055469;0.522216;0.246982;0.620066;0.64194625;0.646421875;0.20280075;0.196267125;tragend_unruhig;dio_0iau;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4317;4317;1;0.3053075999999999;0.7571242;0.400264;0.605833;-0.059437;0.215236;0.269844;0.598399;0.646421875;0.639389625;0.196267125;0.2005155;tragend_unruhig;dio_08ht;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4358;4358;1;0.3053075999999999;0.7571242;0.340166;0.672619;0.106585;0.267826;0.237261;0.615849;0.644970125;0.6538675;0.18126675;0.196392;tragend_unruhig;dio_11hp;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4362;4362;1;0.3053075999999999;0.7571242;0.330111;0.707108;-0.070816;0.520607;0.275509;0.60263;0.65162875;0.660247125;0.1865;0.182261;tragend_unruhig;dio_05fu;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4374;4374;1;0.3053075999999999;0.7571242;0.326109;0.699566;-0.01531;0.495044;0.271885;0.604258;0.657918625;0.6605237500000001;0.176229;0.172196375;tragend_unruhig;dio_0crd;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4411;4411;1;0.3053075999999999;0.7571242;0.351248;0.750053;-0.042082;0.527955;0.249745;0.625613;0.6570325;0.6494625;0.173935625;0.18584475;tragend_unruhig;dio_1e61;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4435;4435;1;0.3053075999999999;0.7571242;0.313494;0.621004;0.079857;0.459089;0.252102;0.617617;0.6384354999999999;0.650915375;0.19837749999999998;0.186406375;tragend_unruhig;dio_1lf9;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4537;4537;1;0.3053075999999999;0.7571242;0.42683;0.718717;0.394024;0.300407;0.286579;0.592249;0.656686625;0.6380027500000001;0.172856625;0.2128305;kippend;dio_0nng;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4542;4543;2;0.3053075999999999;0.7571242;0.3954395;0.5969899999999999;0.08215099999999999;0.240558;0.2762455;0.6023455;0.63368975;0.655357;0.2090465;0.18045687500000002;kippend;dio_1kzl;dio_mcm_episode_183drjy;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4569;4570;2;0.3053075999999999;0.7571242;0.3541225;0.6296999999999999;0.002544000000000001;0.3320035;0.261099;0.605406;0.64634775;0.63232025;0.196651375;0.20514375;kippend;dio_0rfy;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4577;4577;1;0.3053075999999999;0.7571242;0.30773;0.728982;-0.236725;0.392465;0.248278;0.605725;0.628617625;0.637208;0.21222425;0.206871;tragend_unruhig;dio_1qpp;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4579;4580;2;0.3053075999999999;0.7571242;0.3449845;0.6478470000000001;-0.2218305;0.442739;0.2380735;0.631696;0.63232025;0.647741125;0.20514375;0.183332;tragend_unruhig;dio_0ch0;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4656;4656;1;0.3053075999999999;0.7571242;0.448981;0.606026;0.035443;0.272741;0.335746;0.559068;0.6759385;0.651678875;0.150716875;0.183740125;gespannt;dio_0vdi;dio_mcm_episode_0l5wut9;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4784;4784;1;0.3053075999999999;0.7571242;0.389383;0.748572;0.410761;0.39859;0.262912;0.611789;0.662888;0.6563680000000001;0.16823775;0.177366;tragend_unruhig;dio_1y3h;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4800;4801;2;0.3053075999999999;0.7571242;0.4246445;0.503742;0.017784;0.1313855;0.29923299999999997;0.5755885000000001;0.63801825;0.646669125;0.21553425;0.192321125;kippend;dio_138f;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4844;4844;1;0.3053075999999999;0.7571242;0.42904;0.722059;0.523951;0.517342;0.280779;0.616572;0.665587875;0.6391067500000001;0.16948425;0.2064125;kippend;dio_0ku3;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4847;4847;1;0.3053075999999999;0.7571242;0.359953;0.681471;0.069716;0.304185;0.252826;0.607271;0.6547925;0.6404615;0.193418375;0.19378675;tragend_unruhig;dio_0255;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4864;4864;1;0.3053075999999999;0.7571242;0.366162;0.652767;0.079022;0.245194;0.245886;0.61237;0.62891475;0.6464617500000001;0.2145245;0.194592;tragend_unruhig;dio_0kyg;dio_mcm_episode_183drjy;rekoppelt_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4872;4872;1;0.3053075999999999;0.7571242;0.499727;0.659436;-0.181203;0.339237;0.353847;0.553878;0.65377325;0.6245008750000001;0.181096875;0.236938375;gespannt;dio_12kw;dio_mcm_episode_16q06uf;kippnah_nach_kontaktinsel
SOL_2025_STRESS_5K_RECEPTOR;receptor_duration_sol_2025_stress_5k;4877;4877;1;0.3053075999999999;0.7571242;0.443123;0.487813;-0.057057;0.156023;0.287199;0.593415;0.632036;0.626966125;0.224268625;0.22680775;kippend;dio_1nhb;dio_mcm_episode_0ppr02l;offen_getragen_nach_kontaktinsel
